98, 973, 953, 18, 1811, 742, BH, 247, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bh_247_p_t_20240610_061332.pdf
3, 640, 630, 8, 829, 188, BH, 531, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bh_531_p_t_20240610_074135.pdf
1, 854, 825, 29, 1340, 485, BH, 398, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bh_398_p_t_20240610_100229.pdf
16, 534, 518, 16, 1434, 884, BH, 624, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bh_624_p_t_20240610_070302.pdf
16, 346, 333, 13, 743, 381, BH, 629, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bh_629_p_t_20240610_060047.pdf
4, 699, 654, 45, 1394, 691, BH, 357, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bh_357_p_t_20240610_033322.pdf
4, 341, 336, 4, 388, 44, BH, 442, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bh_442_p_t_20240610_090019.pdf
40, 720, 679, 41, 1516, 756, BH, 244, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bh_244_p_t_20240610_084816.pdf
2, 272, 261, 9, 876, 604, BH, 45, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bh_45_p_t_20240610_085400.pdf
1, 605, 597, 8, 1538, 932, BH, 62, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bh_62_p_t_20240610_043123.pdf
47, 651, 612, 4, 1055, 392, BH, 400, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bh_400_p_t_20240610_082627.pdf
4, 261, 257, 4, 456, 191, BH, 504, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bh_504_p_t_20240610_052022.pdf
1, 565, 553, 11, 990, 425, BH, 500, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bh_500_p_t_20240610_055745.pdf
35, 685, 625, 25, 979, 294, BH, 658, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bh_658_p_t_20240610_054617.pdf
18, 546, 536, 8, 663, 101, BH, 571, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bh_571_p_t_20240610_073044.pdf
2, 700, 680, 20, 1263, 561, BH, 152, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bh_152_p_t_20240610_072815.pdf
3, 206, 200, 6, 255, 46, BH, 438, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bh_438_p_t_20240610_024211.pdf
7, 546, 534, 9, 663, 113, BH, 571, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_571_cl_t_20240610_073043.pdf
19, 1112, 1084, 3, 1772, 666, BH, 639, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_639_cl_t_20240610_155845.pdf
7, 1044, 1026, 18, 1644, 593, BH, 234, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_234_cl_t_20240610_095609.pdf
2, 766, 746, 15, 1389, 626, BH, 147, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_147_cl_t_20240610_075716.pdf
2, 772, 759, 13, 891, 117, BH, 569, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_569_cl_t_20240610_080715.pdf
1, 139, 126, 13, 338, 198, BH, 591, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_591_cl_t_20240610_013035.pdf
29, 685, 644, 12, 979, 294, BH, 658, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_658_cl_t_20240610_054617.pdf
1, 699, 642, 57, 1394, 694, BH, 357, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_357_cl_t_20240610_033321.pdf
1, 566, 556, 9, 1398, 832, BH, 54, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_54_cl_t_20240610_062538.pdf
25, 278, 272, 6, 341, 38, BH, 301, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_301_cl_t_20240610_040707.pdf
7, 312, 293, 12, 438, 126, BH, 475, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_475_cl_t_20240610_044318.pdf
2, 272, 266, 4, 876, 604, BH, 45, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_45_cl_t_20240610_085359.pdf
1, 346, 338, 8, 743, 396, BH, 629, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_629_cl_t_20240610_060046.pdf
6, 521, 506, 9, 1391, 870, BH, 87, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_87_cl_t_20240610_052748.pdf
2, 533, 520, 13, 969, 434, BH, 419, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_419_cl_t_20240610_043916.pdf
37, 973, 911, 25, 1811, 838, BH, 247, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_247_cl_t_20240610_061332.pdf
1, 182, 178, 4, 311, 128, BH, 448, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_448_cl_t_20240610_055324.pdf
32, 727, 719, 8, 1313, 554, BH, 205, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_205_cl_t_20240610_062839.pdf
12, 587, 555, 20, 1059, 472, BH, 463, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_463_cl_t_20240610_060935.pdf
5, 305, 292, 4, 409, 108, BH, 296, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_296_cl_t_20240610_080755.pdf
1, 742, 714, 28, 1164, 421, BH, 263, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_263_cl_t_20240610_062718.pdf
74, 523, 506, 17, 968, 371, BH, 503, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_503_cl_t_20240610_080016.pdf
1, 474, 438, 36, 844, 369, BH, 603, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_603_cl_t_20240610_081502.pdf
2, 206, 201, 5, 255, 47, BH, 438, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_438_cl_t_20240610_024210.pdf
19, 328, 321, 7, 454, 107, BH, 498, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_498_cl_t_20240610_050753.pdf
14, 311, 300, 11, 360, 35, BH, 616, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_616_cl_t_20240610_022416.pdf
8, 617, 602, 10, 1240, 620, BH, 168, CL, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/CL/pv_sv_bh_168_cl_t_20240610_043417.pdf
6, 409, 387, 16, 645, 236, BH, 533, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_30871_533_gnrtd_1718058075.pdf
3, 766, 748, 15, 1389, 623, BH, 147, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_26804_147_gnrtd_1718054150.pdf
4, 408, 397, 7, 1021, 613, BH, 139, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_26564_139_gnrtd_1718125220.pdf
17, 240, 211, 12, 341, 101, BH, 276, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_27846_276_gnrtd_1718042569.pdf
3, 516, 505, 8, 1338, 822, BH, 63, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_26564_63_gnrtd_1718118166.pdf
1, 469, 460, 8, 1158, 689, BH, 135, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_26564_135_gnrtd_1718122467.pdf
17, 312, 285, 11, 438, 125, BH, 475, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_32161_475_gnrtd_1718118718.pdf
19, 640, 610, 11, 829, 189, BH, 531, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_30871_531_gnrtd_1718040628.pdf
4, 546, 533, 10, 663, 116, BH, 571, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_31128_571_gnrtd_1718031209.pdf
3, 302, 293, 6, 329, 27, BH, 347, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_28816_347_gnrtd_1718034069.pdf
1, 499, 477, 21, 726, 227, BH, 643, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_31878_643_gnrtd_1718027497.pdf
3, 223, 217, 6, 392, 166, BH, 517, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_30719_517_gnrtd_1718045115.pdf
74, 523, 492, 31, 968, 371, BH, 503, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_30568_503_gnrtd_1718023086.pdf
2, 161, 151, 8, 240, 79, BH, 333, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_28530_333_gnrtd_1718014767.pdf
3, 521, 509, 9, 1391, 870, BH, 87, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_26564_87_gnrtd_1718122385.pdf
19, 651, 591, 60, 1055, 385, BH, 400, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_29467_400_gnrtd_1718027214.pdf
4, 569, 559, 10, 1609, 1036, BH, 90, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_26564_90_gnrtd_1718126692.pdf
20, 276, 273, 3, 423, 127, BH, 264, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_27686_264_gnrtd_1718037188.pdf
1, 102, 98, 3, 131, 29, BH, 408, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_29573_408_gnrtd_1718019952.pdf
5, 279, 250, 18, 297, 24, BH, 573, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_31128_573_gnrtd_1718036012.pdf
6, 605, 582, 17, 997, 392, BH, 610, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_32153_610_gnrtd_1718024732.pdf
1, 261, 253, 8, 456, 194, BH, 504, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_30568_504_gnrtd_1718023065.pdf
1, 565, 548, 16, 990, 425, BH, 500, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_30568_500_gnrtd_1718023184.pdf
19, 547, 489, 39, 1254, 707, BH, 176, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_26975_176_gnrtd_1718103831.pdf
15, 1112, 1084, 13, 1777, 665, BH, 639, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_31841_639_gnrtd_1718056968.pdf
31, 822, 775, 16, 1435, 613, BH, 459, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_30149_459_gnrtd_1718197849.pdf
38, 973, 913, 22, 1811, 838, BH, 247, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_27436_247_gnrtd_1718019991.pdf
2, 821, 786, 33, 1072, 251, BH, 560, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_32179_560_gnrtd_1718028451.pdf
32, 685, 641, 12, 979, 294, BH, 658, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_32045_658_gnrtd_1718020182.pdf
6, 724, 710, 8, 1879, 1155, BH, 114, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_26564_114_gnrtd_1718130791.pdf
1, 589, 579, 9, 1384, 795, BH, 133, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_26564_133_gnrtd_1718124505.pdf
2, 356, 347, 7, 951, 595, BH, 136, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_26564_136_gnrtd_1718122845.pdf
2, 213, 204, 7, 307, 94, BH, 348, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_28889_348_gnrtd_1718049347.pdf
1, 50, 46, 3, 68, 18, BH, 349, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_28889_349_gnrtd_1718047301.pdf
8, 630, 622, 8, 1595, 957, BH, 35, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_26564_35_gnrtd_1718114121.pdf
7, 302, 287, 8, 449, 147, BH, 346, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_28816_346_gnrtd_1718033997.pdf
3, 474, 445, 26, 844, 370, BH, 603, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_31510_603_gnrtd_1718051056.pdf
25, 278, 270, 8, 341, 38, BH, 301, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_28139_301_gnrtd_1718021733.pdf
2, 821, 807, 12, 1701, 880, BH, 177, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_26975_177_gnrtd_1718101720.pdf
3, 299, 282, 17, 562, 260, BH, 323, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_28415_323_gnrtd_1718011808.pdf
1, 782, 776, 6, 1359, 576, BH, 258, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_27631_258_gnrtd_1718013815.pdf
5, 422, 412, 5, 1123, 701, BH, 79, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_26564_79_gnrtd_1718115868.pdf
13, 790, 736, 41, 1465, 675, BH, 146, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_26804_146_gnrtd_1718055405.pdf
2, 98, 96, 0, 166, 68, BH, 375, CJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_cj_sv_bh_29154_375_gnrtd_1718058605.pdf
1, 506, 497, 9, 1214, 707, BH, 72, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_26564_72_gnrtd_1718113639.pdf
1, 271, 260, 10, 339, 68, BH, 351, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_28889_351_gnrtd_1718046587.pdf
2, 144, 144, 0, 168, 22, BH, 615, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_31609_615_gnrtd_1718044379.pdf
36, 973, 923, 14, 1811, 838, BH, 247, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_27436_247_gnrtd_1718020048.pdf
25, 278, 274, 4, 341, 38, BH, 301, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_28139_301_gnrtd_1718021766.pdf
6, 663, 644, 13, 1497, 834, BH, 141, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_26564_141_gnrtd_1718126688.pdf
29, 685, 647, 9, 979, 294, BH, 658, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_32045_658_gnrtd_1718020307.pdf
1, 211, 208, 3, 277, 65, BH, 470, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_30274_470_gnrtd_1718007005.pdf
2, 640, 629, 9, 829, 189, BH, 531, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_30871_531_gnrtd_1718040850.pdf
2, 704, 676, 28, 1396, 690, BH, 337, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_28665_337_gnrtd_1718051900.pdf
1, 243, 232, 10, 308, 65, BH, 561, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_32179_561_gnrtd_1718130703.pdf
1, 565, 550, 14, 990, 425, BH, 500, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_30568_500_gnrtd_1718023217.pdf
8, 547, 500, 39, 1254, 707, BH, 176, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_26975_176_gnrtd_1718103673.pdf
1, 50, 47, 2, 70, 20, BH, 349, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_28889_349_gnrtd_1718047418.pdf
5, 101, 96, 5, 132, 26, BH, 279, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_27846_279_gnrtd_1718041481.pdf
1, 261, 253, 8, 456, 194, BH, 504, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_30568_504_gnrtd_1718023094.pdf
15, 630, 622, 8, 1595, 950, BH, 35, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_26564_35_gnrtd_1718114207.pdf
1, 102, 98, 3, 131, 29, BH, 408, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_29573_408_gnrtd_1718020149.pdf
32, 651, 600, 51, 1055, 372, BH, 400, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_29467_400_gnrtd_1718027259.pdf
3, 772, 759, 13, 874, 99, BH, 569, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_31128_569_gnrtd_1718030599.pdf
19, 311, 310, 1, 360, 30, BH, 616, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_31609_616_gnrtd_1718044765.pdf
16, 279, 260, 9, 297, 12, BH, 573, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_31128_573_gnrtd_1718032080.pdf
3, 426, 414, 6, 660, 237, BH, 336, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_28665_336_gnrtd_1718051744.pdf
1, 327, 322, 4, 457, 130, BH, 493, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_30470_493_gnrtd_1718094810.pdf
1, 464, 433, 31, 765, 300, BH, 198, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_30915_198_gnrtd_1718111771.pdf
74, 523, 499, 24, 968, 371, BH, 503, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_30568_503_gnrtd_1718023228.pdf
30, 546, 536, 9, 663, 88, BH, 571, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_31128_571_gnrtd_1718031146.pdf
21, 569, 559, 10, 1609, 1019, BH, 90, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_26564_90_gnrtd_1718126746.pdf
14, 451, 344, 106, 734, 270, BH, 645, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_31878_645_gnrtd_1718033185.pdf
5, 766, 750, 11, 1389, 623, BH, 147, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_26804_147_gnrtd_1718054354.pdf
7, 302, 287, 8, 449, 147, BH, 346, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_28816_346_gnrtd_1718034116.pdf
1, 243, 240, 3, 389, 145, BH, 267, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_27686_267_gnrtd_1718130570.pdf
46, 1112, 1083, 17, 1765, 619, BH, 639, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_31841_639_gnrtd_1718057031.pdf
1, 337, 320, 16, 493, 156, BH, 453, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_30069_453_gnrtd_1718020241.pdf
7, 790, 760, 23, 1465, 675, BH, 146, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_26804_146_gnrtd_1718055566.pdf
1, 98, 97, 0, 166, 68, BH, 375, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_29154_375_gnrtd_1718058473.pdf
31, 822, 776, 15, 1435, 613, BH, 459, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_30149_459_gnrtd_1718198017.pdf
3, 86, 81, 2, 163, 77, BH, 371, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_29154_371_gnrtd_1718056799.pdf
1, 605, 602, 3, 1538, 932, BH, 62, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_26564_62_gnrtd_1718116391.pdf
2, 312, 295, 17, 438, 124, BH, 475, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_32161_475_gnrtd_1718043609.pdf
1, 697, 622, 75, 1486, 788, BH, 242, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_27383_242_gnrtd_1718125840.pdf
5, 213, 207, 6, 307, 89, BH, 348, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_28889_348_gnrtd_1718049544.pdf
6, 409, 385, 18, 645, 236, BH, 533, PCJ, https://prezenta.roaep.ro/locale09062024/data/shared/sicpv/partial/pv_pcj_sv_bh_30871_533_gnrtd_1718058197.pdf
7, 974, 962, 12, 2100, 1119, BN, 55, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bn_55_p_t_20240610_093341.pdf
10, 608, 590, 8, 1506, 898, BN, 40, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bn_40_p_t_20240610_090729.pdf
1, 236, 226, 9, 371, 135, BN, 182, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bn_182_p_t_20240610_015643.pdf
1, 124, 120, 3, 180, 56, BN, 114, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bn_114_p_t_20240610_052954.pdf
1, 426, 407, 18, 600, 174, BN, 175, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bn_175_p_t_20240610_034647.pdf
17, 468, 435, 17, 950, 481, BN, 296, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bn_296_p_t_20240610_044824.pdf
9, 395, 374, 12, 1100, 705, BN, 2, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bn_2_p_t_20240610_092558.pdf
3, 688, 685, 3, 1900, 1209, BN, 29, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bn_29_p_t_20240610_121500.pdf
25, 527, 509, 12, 1316, 770, BN, 27, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bn_27_p_t_20240610_043230.pdf
5, 539, 526, 8, 1600, 1061, BN, 30, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bn_30_p_t_20240610_034713.pdf
3, 505, 495, 10, 847, 339, BN, 197, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bn_197_p_t_20240610_070850.pdf
9, 873, 848, 25, 1850, 968, BN, 56, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bn_56_p_t_20240610_081608.pdf
2, 895, 830, 65, 1611, 714, BN, 133, P, https://prezenta.roaep.ro/locale09062024/data/shared/simpv/locale/2024-06/precincts/pv-sv/P/pv_sv_bn_133_p_t_20240610_100826.pdf
